34.87311 71.14697 Asia/Kabul
36.95293 65.12376 Asia/Kabul
32.7587 61.65397 Asia/Kabul
30.43206 63.29802 Asia/Kabul
35.31292 69.51519 Asia/Kabul
34.39561 68.86618 Asia/Kabul
34.12583 70.70778 Asia/Kabul
33.17568 68.73045 Asia/Kabul
17.12096 -61.84329 America/Antigua
17.11667 -61.8 America/Antigua
17.09682 -61.77046 America/Antigua
17.02741 -61.78136 America/Antigua
17.63333 -61.83333 America/Antigua
17.06565 -61.87466 America/Antigua
18.17191 -63.14941 America/Anguilla
18.21704 -63.05783 America/Anguilla
18.20799 -63.04178 America/Anguilla
18.215 -63.02238 America/Anguilla
18.22026 -63.04607 America/Anguilla
18.19201 -63.08779 America/Anguilla
18.20118 -63.08998 America/Anguilla
18.22919 -63.04401 America/Anguilla
18.20542 -63.07847 America/Anguilla
18.25601 -63.0102 America/Anguilla
18.19939 -63.0665 America/Anguilla
18.23333 -63 America/Anguilla
18.17648 -63.09375 America/Anguilla
18.22104 -63.01329 America/Anguilla
39.87556 20.00528 Europe/Tirane
40.29583 20.01917 Europe/Tirane
40.61222 20.09806 Europe/Tirane
41.685 20.42889 Europe/Tirane
40.23361 20.35167 Europe/Tirane
42.07694 20.42194 Europe/Tirane
40.61861 20.78083 Europe/Tirane
40.86972 20.18444 Europe/Tirane
40.07583 20.13889 Europe/Tirane
40.33778 20.67889 Europe/Tirane
41.1125 20.08222 Europe/Tirane
40.50417 20.22722 Europe/Tirane
41.61028 20.00889 Europe/Tirane
41.49167 20.22194 Europe/Tirane
40.6275 20.99 Europe/Tirane
41.19694 20.33556 Europe/Tirane
40.46667 19.48972 Europe/Tirane
41.3275 19.81889 Europe/Tirane
42.06828 19.51258 Europe/Tirane
41.34556 19.56722 Europe/Tirane
40.53056 19.63583 Europe/Tirane
41.07639 19.66528 Europe/Tirane
41.7675 19.87556 Europe/Tirane
40.7375 19.70222 Europe/Tirane
42.04444 19.89972 Europe/Tirane
41.04611 19.75111 Europe/Tirane
40.64278 19.65083 Europe/Tirane
41.5775 19.69222 Europe/Tirane
40.94194 19.705 Europe/Tirane
41.78361 19.64361 Europe/Tirane
41.63556 19.71306 Europe/Tirane
40.80028 19.91667 Europe/Tirane
41.50917 19.79278 Europe/Tirane
41.18556 19.55694 Europe/Tirane
41.38167 19.76028 Europe/Tirane
41.47833 19.71778 Europe/Tirane
40.71667 19.56667 Europe/Tirane
40.72389 19.55611 Europe/Tirane
41.32306 19.44139 Europe/Tirane
41.03167 19.97583 Europe/Tirane
40.70583 19.95222 Europe/Tirane
40.59889 19.73472 Europe/Tirane
39.76389 45.33239 Asia/Yerevan
39.91388 44.7251 Asia/Yerevan
39.6889 45.46668 Asia/Yerevan
39.20755 46.40576 Asia/Yerevan
39.51111 46.34168 Asia/Yerevan
39.46405 45.97047 Asia/Yerevan
39.96144 44.54447 Asia/Yerevan
39.83069 44.70569 Asia/Yerevan
40.18111 44.51361 Asia/Yerevan
40.16557 44.29462 Asia/Yerevan
40.32507 44.48608 Asia/Yerevan
40.18329 45.73053 Asia/Yerevan
40.13348 45.44311 Asia/Yerevan
41.12072 44.28462 Asia/Yerevan
41.00995 44.38531 Asia/Yerevan
40.83221 44.26731 Asia/Yerevan
40.5473 44.94171 Asia/Yerevan
40.29169 45.13068 Asia/Yerevan
40.13206 44.00969 Asia/Yerevan
41.17244 44.99917 Asia/Yerevan
40.37793 45.18048 Asia/Yerevan
40.14172 45.27087 Asia/Yerevan
40.07233 44.29169 Asia/Yerevan
40.06542 44.41618 Asia/Yerevan
40.13892 45.30548 Asia/Yerevan
40.80456 44.4939 Asia/Yerevan
40.10444 45.28972 Asia/Yerevan
40.35398 45.12386 Asia/Yerevan
40.87877 45.14851 Asia/Yerevan
40.49748 44.7662 Asia/Yerevan
40.15446 44.03815 Asia/Yerevan
40.7942 43.84528 Asia/Yerevan
40.11931 44.73442 Asia/Yerevan
40.7417 44.8501 Asia/Yerevan
40.59655 45.35498 Asia/Yerevan
40.31417 44.59333 Asia/Yerevan
40.88135 45.38901 Asia/Yerevan
40.2991 44.36204 Asia/Yerevan
40.59323 44.3589 Asia/Yerevan
41.09766 44.67316 Asia/Yerevan
40.78003 43.90027 Asia/Yerevan
40.27368 44.63348 Asia/Yerevan
-9.66078 20.39155 Africa/Luanda
-8.41915 20.74466 Africa/Luanda
-10.70727 22.22466 Africa/Luanda
-11.65 20.45 Africa/Luanda
-7.60874 15.06131 Africa/Luanda
-6.1349 12.36894 Africa/Luanda
-7.23116 12.8666 Africa/Luanda
-9.29782 14.91162 Africa/Luanda
-6.26703 14.2401 Africa/Luanda
-9.54015 16.34096 Africa/Luanda
-8.83682 13.23432 Africa/Luanda
-8.57848 13.66425 Africa/Luanda
-8.18812 15.37495 Africa/Luanda
-5.55 12.2 Africa/Luanda
-11.35669 15.11719 Africa/Luanda
-11.20605 13.84371 Africa/Luanda
-10.73366 14.97995 Africa/Luanda
-17.06667 15.73333 Africa/Luanda
-15.19611 12.15222 Africa/Luanda
-14.6585 17.69099 Africa/Luanda
-11.78333 19.91667 Africa/Luanda
-14.91717 13.4925 Africa/Luanda
-12.90667 15.25333 Africa/Luanda
-12.3644 13.53601 Africa/Luanda
-12.38333 16.93333 Africa/Luanda
-12.77611 15.73917 Africa/Luanda
-12.16667 17.33333 Africa/Luanda
-12.43002 13.54677 Africa/Luanda
-12.15 17.28333 Africa/Luanda
-12.01667 17.48333 Africa/Luanda
-13.78333 14.68333 Africa/Luanda
-13.73333 15.06667 Africa/Luanda
-12.8525 15.56056 Africa/Luanda
-12.57626 13.40547 Africa/Luanda
-12.30261 15.43358 Africa/Luanda
-34.09814 -59.02858 America/Argentina/Buenos_Aires
-34.57973 -58.46829 America/Argentina/Buenos_Aires
-28.48752 -59.35515 America/Argentina/Cordoba
-31.66565 -59.90182 America/Argentina/Cordoba
-34.67907 -58.47263 America/Argentina/Buenos_Aires
-31.23101 -59.985 America/Argentina/Cordoba
-31.8653 -59.02689 America/Argentina/Cordoba
-37.26394 -56.97304 America/Argentina/Buenos_Aires
-32.1632 -58.40082 America/Argentina/Cordoba
-27.37679 -54.74312 America/Argentina/Cordoba
-32.68573 -58.89323 America/Argentina/Cordoba
-34.42603 -58.57962 America/Argentina/Buenos_Aires
-37.32167 -59.13316 America/Argentina/Buenos_Aires
-26.61667 -54.13333 America/Argentina/Cordoba
-28.54939 -56.04077 America/Argentina/Cordoba
-27.14132 -55.40867 America/Argentina/Cordoba
-28.26318 -58.11891 America/Argentina/Cordoba
-28.98746 -59.10287 America/Argentina/Cordoba
-30.94768 -59.78696 America/Argentina/Cordoba
-31.62487 -58.50524 America/Argentina/Cordoba
-26.62207 -54.10842 America/Argentina/Cordoba
-27.99585 -57.58964 America/Argentina/Cordoba
-27.5079 -58.55454 America/Argentina/Cordoba
-28.13306 -58.76733 America/Argentina/Cordoba
-30.38452 -58.75167 America/Argentina/Cordoba
-27.76979 -55.7826 America/Argentina/Cordoba
-30.57781 -59.9317 America/Argentina/Cordoba
-34.4721 -58.52708 America/Argentina/Buenos_Aires
-36.35694 -56.72351 America/Argentina/Buenos_Aires
-28.25384 -58.62591 America/Argentina/Cordoba
-32.30286 -59.14545 America/Argentina/Cordoba
-34.58333 -58.38333 America/Argentina/Buenos_Aires
-27.46056 -58.98389 America/Argentina/Cordoba
-29.15 -59.65 America/Argentina/Cordoba
-34.72904 -58.26374 America/Argentina/Buenos_Aires
-27.51414 -58.93906 America/Argentina/Cordoba
-27.37218 -59.08206 America/Argentina/Cordoba
-26.79598 -55.02402 America/Argentina/Cordoba
-26.46779 -54.71476 America/Argentina/Cordoba
-25.91641 -54.62089 America/Argentina/Cordoba
-25.59912 -54.57355 America/Argentina/Cordoba
-26.01517 -54.67306 America/Argentina/Cordoba
-26.40843 -54.69463 America/Argentina/Cordoba
-27.00147 -59.84243 America/Argentina/Cordoba
-27.36708 -55.89608 America/Argentina/Cordoba
-34.74785 -58.70072 America/Argentina/Buenos_Aires
-25.73239 -59.10879 America/Argentina/Cordoba
-29.34132 -58.61059 America/Argentina/Cordoba
-29.71251 -57.08771 America/Argentina/Cordoba
-27.31676 -58.57197 America/Argentina/Cordoba
-27.72369 -54.91515 America/Argentina/Cordoba
-26.06468 -59.91898 America/Argentina/Cordoba
-25.56332 -59.33781 America/Argentina/Cordoba
-27.48706 -55.11994 America/Argentina/Cordoba
-27.75072 -57.62073 America/Argentina/Cordoba
-38.5545 -58.73961 America/Argentina/Buenos_Aires
-34.6509 -58.61956 America/Argentina/Buenos_Aires
-30.25359 -57.63626 America/Argentina/Cordoba
-26.5662 -54.757 America/Argentina/Cordoba
-30.61891 -57.96344 America/Argentina/Cordoba
-34.65145 -59.43068 America/Argentina/Buenos_Aires
-29.18416 -58.07519 America/Argentina/Cordoba
-28.04532 -58.22835 America/Argentina/Cordoba
-27.2616 -58.97219 America/Argentina/Cordoba
-38.00228 -57.55754 America/Argentina/Buenos_Aires
-29.34636 -59.96957 America/Argentina/Cordoba
-32.1722 -59.39947 America/Argentina/Cordoba
-34.57028 -59.105 America/Argentina/Buenos_Aires
-28.3529 -59.25795 America/Argentina/Cordoba
-33.03595 -59.00125 America/Argentina/Cordoba
-34.92145 -57.95453 America/Argentina/Buenos_Aires
-30.74485 -59.64566 America/Argentina/Cordoba
-27.03786 -58.70347 America/Argentina/Cordoba
-29.17443 -56.64326 America/Argentina/Cordoba
-27.04346 -55.22698 America/Argentina/Cordoba
-27.27043 -58.24458 America/Argentina/Cordoba
-25.21438 -59.85851 America/Argentina/Cordoba
-33.00937 -58.51722 America/Argentina/Cordoba
-33.14156 -59.30966 America/Argentina/Cordoba
-29.14395 -59.2651 America/Argentina/Cordoba
-27.18636 -55.46433 America/Argentina/Cordoba
-28.05 -56.03333 America/Argentina/Cordoba
-26.53743 -59.34158 America/Argentina/Cordoba
-27.48171 -55.82921 America/Argentina/Cordoba
-26.81768 -54.95665 America/Argentina/Cordoba
-26.17753 -58.17814 America/Argentina/Cordoba
-27.41813 -59.02392 America/Argentina/Cordoba
-30.95465 -58.78326 America/Argentina/Cordoba
-31.00621 -57.89962 America/Argentina/Cordoba
-30.01444 -59.52719 America/Argentina/Cordoba
-27.29847 -54.19877 America/Argentina/Cordoba
-26.30808 -59.37291 America/Argentina/Cordoba
-26.71459 -54.81523 America/Argentina/Cordoba
-27.02277 -54.68669 America/Argentina/Cordoba
-36.31321 -57.67918 America/Argentina/Buenos_Aires
-29.79171 -58.0546 America/Argentina/Cordoba
-27.4806 -58.8341 America/Argentina/Cordoba
-31.39296 -58.02089 America/Argentina/Cordoba
-32.48249 -58.23722 America/Argentina/Cordoba
-27.98311 -55.52031 America/Argentina/Cordoba
-25.33453 -59.68212 America/Argentina/Cordoba
-25.97408 -54.42806 America/Argentina/Cordoba
-27.47428 -54.52498 America/Argentina/Cordoba
-34.57365 -58.44924 America/Argentina/Buenos_Aires
-25.28481 -57.71851 America/Argentina/Cordoba
-30.75048 -57.97962 America/Argentina/Cordoba
-27.6331 -55.4962 America/Argentina/Cordoba
-26.92998 -55.06084 America/Argentina/Cordoba
-27.4595 -55.74536 America/Argentina/Cordoba
-27.38333 -55.03333 America/Argentina/Cordoba
-27.46108 -55.01901 America/Argentina/Cordoba
-27.2077 -54.97977 America/Argentina/Cordoba
-34.16874 -58.95914 America/Argentina/Buenos_Aires
-34.61315 -58.37723 America/Argentina/Buenos_Aires
-31.34311 -59.44512 America/Argentina/Cordoba
-26.2552 -53.64581 America/Argentina/Cordoba
-27.48132 -58.93925 America/Argentina/Cordoba
-36.77698 -59.85854 America/Argentina/Buenos_Aires
-29.11761 -59.65834 America/Argentina/Cordoba
-27.09625 -54.89626 America/Argentina/Cordoba
-29.09683 -56.55043 America/Argentina/Cordoba
-27.56978 -54.68262 America/Argentina/Cordoba
-38.89916 -70.05442 America/Argentina/Salta
-23.64342 -64.47194 America/Argentina/Jujuy
-26.81667 -65.31667 America/Argentina/Tucuman
-51.57321 -72.3508 America/Argentina/Rio_Gallegos
-39.1 -67.06667 America/Argentina/Salta
-31.4933 -68.53838 America/Argentina/San_Juan
-29.50003 -63.69377 America/Argentina/Cordoba
-32.43293 -63.24763 America/Argentina/Cordoba
-32.40751 -63.24016 America/Argentina/Cordoba
-40.76173 -71.64631 America/Argentina/Salta
-34.83826 -64.58686 America/Argentina/Cordoba
-31.97542 -64.5559 America/Argentina/Cordoba
-31.94585 -65.18958 America/Argentina/Cordoba
-30.85523 -64.99947 America/Argentina/Cordoba
-30.81667 -63.71667 America/Argentina/Cordoba
-33.22778 -60.3297 America/Argentina/Cordoba
-33.32524 -62.03831 America/Argentina/Cordoba
-31.42414 -64.49778 America/Argentina/Cordoba
-34.00565 -61.60757 America/Argentina/Cordoba
-27.29174 -60.41263 America/Argentina/Cordoba
-27.57383 -60.71526 America/Argentina/Cordoba
-31.29458 -64.29538 America/Argentina/Cordoba
-40.81345 -62.99668 America/Argentina/Salta
-33.91965 -64.39215 America/Argentina/Cordoba
-36.21505 -65.43586 America/Argentina/Salta
-32.61841 -60.15478 America/Argentina/Cordoba
-31.86782 -60.00722 America/Argentina/Cordoba
-29.4593 -60.21261 America/Argentina/Cordoba
-33.74556 -61.96885 America/Argentina/Cordoba
-37.7741 -67.71638 America/Argentina/Salta
-35.4323 -60.17271 America/Argentina/Buenos_Aires
-31.11732 -64.48084 America/Argentina/Cordoba
-54.8 -68.3 America/Argentina/Ushuaia
-31.23073 -64.31615 America/Argentina/Cordoba
-43.0858 -71.46386 America/Argentina/Catamarca
-26.34067 -60.43207 America/Argentina/Cordoba
-38.37394 -60.27978 America/Argentina/Buenos_Aires
-43.24895 -65.30505 America/Argentina/Catamarca
-26.21575 -65.28492 America/Argentina/Tucuman
-32.5844 -61.16852 America/Argentina/Cordoba
-29.23202 -61.76917 America/Argentina/Cordoba
-28.06319 -67.56488 America/Argentina/Catamarca
-32.73292 -65.29109 America/Argentina/San_Luis
-23.57757 -65.3509 America/Argentina/Jujuy
-27.49362 -64.85972 America/Argentina/Cordoba
-22.51637 -63.80131 America/Argentina/Salta
-32.24309 -63.9807 America/Argentina/Cordoba
-26.73201 -65.25921 America/Argentina/Tucuman
-25.61667 -63.28333 America/Argentina/Cordoba
-27.93357 -63.42938 America/Argentina/Cordoba
-30.94404 -61.56148 America/Argentina/Cordoba
-27.26272 -65.35647 America/Argentina/Tucuman
-41.60603 -65.35574 America/Argentina/Salta
-39.01412 -68.43281 America/Argentina/Salta
-31.76762 -61.82887 America/Argentina/Cordoba
-45.58815 -69.06996 America/Argentina/Catamarca
-31.66274 -60.7653 America/Argentina/Cordoba
-27.79511 -64.26149 America/Argentina/Cordoba
-27.83261 -61.13747 America/Argentina/Cordoba
-31.15231 -63.40191 America/Argentina/Cordoba
-32.06905 -64.53631 America/Argentina/Cordoba
-36.61667 -64.28333 America/Argentina/Salta
-31.53987 -68.49503 America/Argentina/San_Juan
-31.63333 -60.7 America/Argentina/Cordoba
-24.19457 -65.29712 America/Argentina/Jujuy
-23.13705 -64.32426 America/Argentina/Salta
-34.61772 -68.33007 America/Argentina/Mendoza
-24.23127 -64.86614 America/Argentina/Jujuy
-33.33578 -60.22523 America/Argentina/Buenos_Aires
-26.82414 -65.2226 America/Argentina/Tucuman
-40.15789 -71.35337 America/Argentina/Salta
-33.08103 -68.46814 America/Argentina/Mendoza
-31.42957 -68.50065 America/Argentina/San_Juan
-33.29501 -66.33563 America/Argentina/San_Luis
-30.78913 -60.59189 America/Argentina/Cordoba
-31.5375 -68.53639 America/Argentina/San_Juan
-30.24057 -68.74693 America/Argentina/San_Juan
-31.89618 -61.85984 America/Argentina/Cordoba
-31.42797 -62.08266 America/Argentina/Cordoba
-28.46957 -65.78524 America/Argentina/Catamarca
-30.31053 -61.23724 America/Argentina/Cordoba
-31.72864 -61.09192 America/Argentina/Cordoba
-27.28782 -60.71252 America/Argentina/Cordoba
-31.78371 -60.44156 America/Argentina/Cordoba
-40.73193 -64.94769 America/Argentina/Salta
-30.63353 -67.46821 America/Argentina/San_Juan
-33.3839 -64.72211 America/Argentina/Cordoba
-24.7859 -65.41166 America/Argentina/Salta
-31.13725 -64.29589 America/Argentina/Cordoba
-34.26827 -62.71262 America/Argentina/Cordoba
-32.94682 -60.63932 America/Argentina/Cordoba
-32.89846 -60.90681 America/Argentina/Cordoba
-32.17301 -64.11405 America/Argentina/Cordoba
-31.6526 -63.9099 America/Argentina/Cordoba
-51.62261 -69.21813 America/Argentina/Rio_Gallegos
-33.13067 -64.34992 America/Argentina/Cordoba
-31.16486 -64.32241 America/Argentina/Cordoba
-31.49076 -60.73299 America/Argentina/Cordoba
-29.28184 -65.06096 America/Argentina/Catamarca
-35.03658 -64.2447 America/Argentina/Salta
-43.30016 -65.10228 America/Argentina/Catamarca
-31.25033 -61.4867 America/Argentina/Cordoba
-45.93333 -67.53333 America/Argentina/Catamarca
-26.86913 -60.21683 America/Argentina/Cordoba
-27.63333 -62.41667 America/Argentina/Cordoba
-38.87588 -62.07359 America/Argentina/Buenos_Aires
-49.30554 -67.72743 America/Argentina/Rio_Gallegos
-42.7692 -65.03851 America/Argentina/Catamarca
-47.75034 -65.89382 America/Argentina/Rio_Gallegos
-26.78522 -60.43876 America/Argentina/Cordoba
-32.0186 -62.91984 America/Argentina/Cordoba
-31.68333 -68.58333 America/Argentina/San_Juan
-38.96667 -68.23333 America/Argentina/Salta
-38.92598 -69.20863 America/Argentina/Salta
-31.6789 -63.87964 America/Argentina/Cordoba
-46.7949 -67.95731 America/Argentina/Rio_Gallegos
-33.88995 -60.57357 America/Argentina/Buenos_Aires
-32.99835 -60.76791 America/Argentina/Cordoba
-31.73197 -60.5238 America/Argentina/Cordoba
-26.50517 -61.17436 America/Argentina/Cordoba
-24.25647 -65.21163 America/Argentina/Jujuy
-23.96336 -64.29872 America/Argentina/Jujuy
-31.91353 -63.68201 America/Argentina/Cordoba
-32.04158 -63.56978 America/Argentina/Cordoba
-36.89272 -60.32254 America/Argentina/Buenos_Aires
-35.44437 -60.88313 America/Argentina/Buenos_Aires
-31.66914 -68.39023 America/Argentina/San_Juan
-38.95161 -68.0591 America/Argentina/Salta
-30.71164 -61.99862 America/Argentina/Cordoba
-27.16741 -65.49832 America/Argentina/Tucuman
-33.20462 -62.60085 America/Argentina/Cordoba
-31.34312 -63.94437 America/Argentina/Cordoba
-32.91642 -62.45669 America/Argentina/Cordoba
-31.72101 -65.00619 America/Argentina/Cordoba
-32.34288 -65.01396 America/Argentina/San_Luis
-32.89084 -68.82717 America/Argentina/Mendoza
-32.6978 -62.10672 America/Argentina/Cordoba
-31.38333 -64.06667 America/Argentina/Cordoba
-31.46467 -64.3584 America/Argentina/Cordoba
-26.92614 -60.04955 America/Argentina/Cordoba
-26.4077 -61.41367 America/Argentina/Cordoba
-28.04845 -65.49945 America/Argentina/Catamarca
-34.86649 -61.5302 America/Argentina/Buenos_Aires
-23.80644 -64.78757 America/Argentina/Jujuy
-32.66174 -62.29678 America/Argentina/Cordoba
-33.05258 -65.62385 America/Argentina/San_Luis
-31.87208 -62.71946 America/Argentina/Cordoba
-32.47661 -61.58041 America/Argentina/Cordoba
-32.68478 -61.51637 America/Argentina/Cordoba
-24.70955 -60.59303 America/Argentina/Cordoba
-24.68333 -64.25 America/Argentina/Salta
-33.09231 -64.28899 America/Argentina/Cordoba
-46.54186 -68.93593 America/Argentina/Rio_Gallegos
-27.08966 -61.08161 America/Argentina/Cordoba
-29.41105 -66.85067 America/Argentina/La_Rioja
-22.10236 -65.59299 America/Argentina/Jujuy
-39.42304 -65.70208 America/Argentina/Salta
-31.30391 -60.65894 America/Argentina/Cordoba
-31.77652 -63.80104 America/Argentina/Cordoba
-31.08841 -64.48987 America/Argentina/Cordoba
-30.98201 -64.49139 America/Argentina/Cordoba
-27.77729 -65.57035 America/Argentina/Tucuman
-33.41993 -63.29769 America/Argentina/Cordoba
-31.34377 -64.33529 America/Argentina/Cordoba
-34.12662 -63.39119 America/Argentina/Cordoba
-33.15319 -62.85661 America/Argentina/Cordoba
-33.8594 -65.18277 America/Argentina/San_Luis
-32.88411 -62.67788 America/Argentina/Cordoba
-39.95043 -71.06936 America/Argentina/Salta
-34.58382 -60.94332 America/Argentina/Buenos_Aires
-25.08333 -64.18333 America/Argentina/Salta
-30.98153 -64.09424 America/Argentina/Cordoba
-35.23383 -63.59205 America/Argentina/Salta
-24.22554 -64.83896 America/Argentina/Jujuy
-39.08333 -67.23333 America/Argentina/Salta
-41.3292 -69.55015 America/Argentina/Salta
-23.9 -61.85 America/Argentina/Cordoba
-28.91934 -65.32817 America/Argentina/Catamarca
-23.20544 -65.35048 America/Argentina/Jujuy
-34.84038 -64.3758 America/Argentina/Cordoba
-28.72533 -65.9787 America/Argentina/Catamarca
-31.07524 -64.49063 America/Argentina/Cordoba
-32.42657 -63.73333 America/Argentina/Cordoba
-27.60816 -61.34441 America/Argentina/Cordoba
-37.66776 -63.53021 America/Argentina/Salta
-27.64934 -65.4383 America/Argentina/Tucuman
-32.85683 -60.71754 America/Argentina/Cordoba
-33.03016 -60.64045 America/Argentina/Cordoba
-35.03285 -63.01252 America/Argentina/Buenos_Aires
-39.03333 -67.58333 America/Argentina/Salta
-32.17601 -60.20079 America/Argentina/Cordoba
-27.31667 -61.28333 America/Argentina/Cordoba
-35.65662 -63.75682 America/Argentina/Salta
-34.01472 -63.92413 America/Argentina/Cordoba
-38.95297 -67.92489 America/Argentina/Salta
-22.59588 -63.81255 America/Argentina/Salta
-40.1 -64.43333 America/Argentina/Salta
-32.81313 -63.87243 America/Argentina/Cordoba
-37.37698 -64.60431 America/Argentina/Salta
-32.02927 -61.22103 America/Argentina/Cordoba
-43.2897 -65.4929 America/Argentina/Catamarca
-32.91568 -60.80995 America/Argentina/Cordoba
-39.31667 -65.76667 America/Argentina/Salta
-32.79122 -60.72819 America/Argentina/Cordoba
-23.94079 -64.79943 America/Argentina/Jujuy
-33.45937 -61.4832 America/Argentina/Cordoba
-27.68705 -67.6149 America/Argentina/Catamarca
-27.05413 -65.40329 America/Argentina/Tucuman
-42.91147 -71.31947 America/Argentina/Catamarca
-31.4488 -60.93173 America/Argentina/Cordoba
-23.21003 -64.09965 America/Argentina/Salta
-32.18 -64.41809 America/Argentina/Cordoba
-32.2008 -61.7014 America/Argentina/Cordoba
-25.28333 -64.06667 America/Argentina/Salta
-25.38069 -64.65259 America/Argentina/Salta
-25.0741 -65.49174 America/Argentina/Salta
-50.34075 -72.27682 America/Argentina/Rio_Gallegos
-41.96051 -71.53336 America/Argentina/Salta
-35.91501 -64.29448 America/Argentina/Salta
-32.06641 -60.63837 America/Argentina/Cordoba
-31.40431 -62.30634 America/Argentina/Cordoba
-31.81626 -64.28989 America/Argentina/Cordoba
-30.42036 -64.34984 America/Argentina/Cordoba
-38.93424 -69.23052 America/Argentina/Salta
-30.72644 -64.80387 America/Argentina/Cordoba
-33.00887 -61.80746 America/Argentina/Cordoba
-32.02873 -60.30658 America/Argentina/Cordoba
-31.24508 -64.46563 America/Argentina/Cordoba
-26.95374 -60.96928 America/Argentina/Cordoba
-33.28205 -62.18463 America/Argentina/Cordoba
-37.45467 -61.93343 America/Argentina/Buenos_Aires
-33.6227 -64.59711 America/Argentina/Cordoba
-27.68038 -60.91462 America/Argentina/Cordoba
-38.71867 -61.28733 America/Argentina/Buenos_Aires
-31.97263 -60.91983 America/Argentina/Cordoba
-31.4135 -64.18105 America/Argentina/Cordoba
-26.59926 -60.94617 America/Argentina/Cordoba
-45.86413 -67.49656 America/Argentina/Catamarca
-27.5744 -64.13108 America/Argentina/Cordoba
-38.93392 -67.99032 America/Argentina/Salta
-38.82225 -68.06293 America/Argentina/Salta
-37.37809 -70.27085 America/Argentina/Salta
-39.26667 -65.68333 America/Argentina/Salta
